timestamp,name,visitors,avgDuration,locationId,lat,lon,war_fehlend
2025-07-02 15:00:00+00:00,Alicestraße 2,55.0,9.99,415.0,50.36497,8.73816,False
2025-07-02 16:00:00+00:00,Alicestraße 2,29.0,11.03,415.0,50.36497,8.73816,False
2025-07-02 17:00:00+00:00,Alicestraße 2,25.5,6.92,415.0,50.36497,8.73816,False
2025-07-02 18:00:00+00:00,Alicestraße 2,21.5,8.28,415.0,50.36497,8.73816,False
2025-07-02 19:00:00+00:00,Alicestraße 2,10.5,5.74,415.0,50.36497,8.73816,False
2025-07-02 20:00:00+00:00,Alicestraße 2,8.0,29.86,415.0,50.36497,8.73816,True
2025-07-02 21:00:00+00:00,Alicestraße 2,5.5,53.980000000000004,415.0,50.36497,8.73816,True
2025-07-02 22:00:00+00:00,Alicestraße 2,3.0,78.1,415.0,50.36497,8.73816,False
2025-07-02 23:00:00+00:00,Alicestraße 2,1.5,39.05,415.0,50.36497,8.73816,True
2025-07-03 00:00:00+00:00,Alicestraße 2,0.0,0.0,415.0,50.36497,8.73816,False
2025-07-03 01:00:00+00:00,Alicestraße 2,4.0,4.11,415.0,50.36497,8.73816,False
2025-07-03 02:00:00+00:00,Alicestraße 2,5.0,39.144999999999996,415.0,50.36497,8.73816,False
2025-07-03 03:00:00+00:00,Alicestraße 2,7.0,2.42,415.0,50.36497,8.73816,False
2025-07-03 04:00:00+00:00,Alicestraße 2,15.0,5.640000000000001,415.0,50.36497,8.73816,False
2025-07-03 05:00:00+00:00,Alicestraße 2,37.0,12.655,415.0,50.36497,8.73816,False
2025-07-03 06:00:00+00:00,Alicestraße 2,64.0,18.560000000000002,415.0,50.36497,8.73816,False
2025-07-03 07:00:00+00:00,Alicestraße 2,69.5,9.385,415.0,50.36497,8.73816,False
2025-07-03 08:00:00+00:00,Alicestraße 2,102.0,8.395,415.0,50.36497,8.73816,False
2025-07-03 09:00:00+00:00,Alicestraße 2,98.0,14.07,415.0,50.36497,8.73816,False
2025-07-03 10:00:00+00:00,Alicestraße 2,96.5,16.44,415.0,50.36497,8.73816,False
2025-07-03 11:00:00+00:00,Alicestraße 2,98.5,14.235,415.0,50.36497,8.73816,False
2025-07-03 12:00:00+00:00,Alicestraße 2,88.0,13.145,415.0,50.36497,8.73816,False
2025-07-03 13:00:00+00:00,Alicestraße 2,106.0,16.04,415.0,50.36497,8.73816,False
2025-07-03 14:00:00+00:00,Alicestraße 2,111.5,14.18,415.0,50.36497,8.73816,False
2025-07-03 15:00:00+00:00,Alicestraße 2,101.0,9.67,415.0,50.36497,8.73816,False
2025-07-03 16:00:00+00:00,Alicestraße 2,70.0,11.34,415.0,50.36497,8.73816,False
2025-07-03 17:00:00+00:00,Alicestraße 2,30.0,6.59,415.0,50.36497,8.73816,False
2025-07-03 18:00:00+00:00,Alicestraße 2,21.0,3.79,415.0,50.36497,8.73816,False
2025-07-03 19:00:00+00:00,Alicestraße 2,20.0,5.95,415.0,50.36497,8.73816,False
2025-07-03 20:00:00+00:00,Alicestraße 2,4.0,1.46,415.0,50.36497,8.73816,False
2025-07-03 21:00:00+00:00,Alicestraße 2,2.0,0.39,415.0,50.36497,8.73816,False
2025-07-03 22:00:00+00:00,Alicestraße 2,10.0,16.6,415.0,50.36497,8.73816,False
2025-07-03 23:00:00+00:00,Alicestraße 2,3.0,19.009999999999998,415.0,50.36497,8.73816,False
2025-07-04 00:00:00+00:00,Alicestraße 2,2.0,64.08,415.0,50.36497,8.73816,False
2025-07-04 01:00:00+00:00,Alicestraße 2,1.0,25.6,415.0,50.36497,8.73816,False
2025-07-04 02:00:00+00:00,Alicestraße 2,4.0,12.81,415.0,50.36497,8.73816,False
2025-07-04 03:00:00+00:00,Alicestraße 2,4.0,1.78,415.0,50.36497,8.73816,False
2025-07-04 04:00:00+00:00,Alicestraße 2,19.0,24.104999999999997,415.0,50.36497,8.73816,False
2025-07-04 05:00:00+00:00,Alicestraße 2,41.5,13.239999999999998,415.0,50.36497,8.73816,False
2025-07-04 06:00:00+00:00,Alicestraße 2,68.5,17.54,415.0,50.36497,8.73816,False
2025-07-04 07:00:00+00:00,Alicestraße 2,87.0,11.5,415.0,50.36497,8.73816,False
2025-07-04 08:00:00+00:00,Alicestraße 2,142.5,11.98,415.0,50.36497,8.73816,False
2025-07-04 09:00:00+00:00,Alicestraße 2,150.5,13.75,415.0,50.36497,8.73816,False
2025-07-04 10:00:00+00:00,Alicestraße 2,125.0,12.315,415.0,50.36497,8.73816,False
2025-07-04 11:00:00+00:00,Alicestraße 2,143.5,14.58,415.0,50.36497,8.73816,False
2025-07-04 12:00:00+00:00,Alicestraße 2,116.0,9.79,415.0,50.36497,8.73816,False
2025-07-04 13:00:00+00:00,Alicestraße 2,90.0,5.47,415.0,50.36497,8.73816,False
2025-07-04 14:00:00+00:00,Alicestraße 2,58.0,14.165,415.0,50.36497,8.73816,False
2025-07-04 15:00:00+00:00,Alicestraße 2,161.0,13.17,415.0,50.36497,8.73816,False
2025-07-04 16:00:00+00:00,Alicestraße 2,111.0,14.98,415.0,50.36497,8.73816,False
2025-07-04 17:00:00+00:00,Alicestraße 2,71.5,9.870000000000001,415.0,50.36497,8.73816,False
2025-07-04 18:00:00+00:00,Alicestraße 2,23.0,10.33,415.0,50.36497,8.73816,False
2025-07-04 19:00:00+00:00,Alicestraße 2,17.0,12.87,415.0,50.36497,8.73816,False
2025-07-04 20:00:00+00:00,Alicestraße 2,18.0,9.06,415.0,50.36497,8.73816,False
2025-07-04 21:00:00+00:00,Alicestraße 2,4.0,2.42,415.0,50.36497,8.73816,False
2025-07-04 22:00:00+00:00,Alicestraße 2,12.0,35.94,415.0,50.36497,8.73816,False
2025-07-04 23:00:00+00:00,Alicestraße 2,3.0,1.71,415.0,50.36497,8.73816,False
2025-07-05 00:00:00+00:00,Alicestraße 2,2.0,4.27,415.0,50.36497,8.73816,False
2025-07-05 01:00:00+00:00,Alicestraße 2,4.0,2.02,415.0,50.36497,8.73816,False
2025-07-05 02:00:00+00:00,Alicestraße 2,2.0,1.01,415.0,50.36497,8.73816,True
2025-07-05 03:00:00+00:00,Alicestraße 2,0.0,0.0,415.0,50.36497,8.73816,False
2025-07-05 04:00:00+00:00,Alicestraße 2,8.0,18.265,415.0,50.36497,8.73816,False
2025-07-05 05:00:00+00:00,Alicestraße 2,16.0,8.515,415.0,50.36497,8.73816,False
2025-07-05 06:00:00+00:00,Alicestraße 2,44.0,7.7,415.0,50.36497,8.73816,False
2025-07-05 07:00:00+00:00,Alicestraße 2,22.0,3.85,415.0,50.36497,8.73816,True
2025-07-05 08:00:00+00:00,Alicestraße 2,0.0,0.0,415.0,50.36497,8.73816,False
2025-07-05 09:00:00+00:00,Alicestraße 2,136.5,12.77,415.0,50.36497,8.73816,False
2025-07-05 10:00:00+00:00,Alicestraße 2,271.5,15.434999999999999,415.0,50.36497,8.73816,False
2025-07-05 11:00:00+00:00,Alicestraße 2,230.0,16.105,415.0,50.36497,8.73816,False
2025-07-05 12:00:00+00:00,Alicestraße 2,239.0,14.785,415.0,50.36497,8.73816,False
2025-07-05 13:00:00+00:00,Alicestraße 2,132.0,10.19,415.0,50.36497,8.73816,False
2025-07-05 14:00:00+00:00,Alicestraße 2,106.33333333333333,9.626666666666667,415.0,50.36497,8.73816,True
2025-07-05 15:00:00+00:00,Alicestraße 2,80.66666666666666,9.063333333333333,415.0,50.36497,8.73816,True
2025-07-05 16:00:00+00:00,Alicestraße 2,55.0,8.5,415.0,50.36497,8.73816,False
2025-07-05 17:00:00+00:00,Alicestraße 2,40.0,8.03,415.0,50.36497,8.73816,False
2025-07-05 18:00:00+00:00,Alicestraße 2,15.0,14.57,415.0,50.36497,8.73816,False
2025-07-05 19:00:00+00:00,Alicestraße 2,10.5,12.145,415.0,50.36497,8.73816,True
2025-07-05 20:00:00+00:00,Alicestraße 2,6.0,9.72,415.0,50.36497,8.73816,False
